"PlayerID","BackgroundName","ProjectionMiddle","Keeper","PricePrice","PricePricedat","PriceMMrating","DraftRank","KeeperRank","BackgroundIcon1","BackgroundIcon2","BackgroundIcon3","Comment","Short","PreseasonGame1","PreseasonGame2","PreseasonGT","PositionRankonprice","PositionRankon2022average","PositionRankonPPM","PositionRankonlast5","PositionRankoncareerhigh","Price150k","Price85","Pricecareerhigh","ConsistencyHigh","ConsistencyLow","Consistency120","Consistency100","Consistency90","Consistency70","Consistency50tog","ConsistencyCBAHigh","ConsistencyCBALow","ConsistencyCBA120","ConsistencyCBA100","ConsistencyCBA90","ConsistencyCBA70","ConsistencyCBA50tog","ConsistencyKIHigh","ConsistencyKILow","ConsistencyKI120","ConsistencyKI100","ConsistencyKI90","ConsistencyKI70","ConsistencyKI50tog","SplitsRegular","SplitsVregular","SplitsH1","SplitsVH1","SplitsH2","SplitsVH2","SplitsLast5","SplitsVLast5","SplitsFinals","SplitsVfinals","SplitsExlowest","SplitsVexlowest","BestAverage","2022Average","2021Average","2020Average","2019Average","2018Average","2017Average","BestRank","2022Rank","2021Rank","2020Rank","2019Rank","2018Rank","2017Rank","Best100GT","2022100GT","2021100GT","2020100GT","2019100GT","2018100GT","2017100GT","BestTrend","2022Trend","2021Trend","2020Trend","2019Trend","2018Trend","2017Trend","StatDisposals","StatEfficiency","StatContested","StatClangers","StatTackles","StatValue","Stat22Disposals","Stat22Efficiency","Stat22Contested","Stat22Clangers","Stat22Tackles","Stat22Value","StatLabel","KeeperOrder","PositionRankon2023average","SplitsEx50TOG","2023Average","2024Rank","2023Rank","2024100GT","2023100GT","2024Trend","2023Trend","2024Average","PositionRankon2024average","StatClearances","StatIntercepts","StatHta","StatGoals","Stat22Clearances","Stat22Intercepts","Stat22Hta","Stat22Goals"
"CD_I1011803","Cody Weightman",65,75,376200,70,"Full","F72","F72",10,0,0,NULL,"A small forward with a bit of energy about him, not one for the SuperCoach scorers though",NULL,0,0,45,NULL,55,46,53,98,-1,3,135,2," 1 / 17"," 2 / 17"," 13 / 17"," 9 / 17"," 1 / 17",0,0,0,2,1,2,0,0,0,0,0,0,0,0,70,0,67,3,73,-3,68,2,27,43,NULL,-1,67,53,63,32,NULL,NULL,NULL,388,365,244,336,NULL,NULL,NULL,87,71,86,46,NULL,NULL,NULL,0,-10,30,NULL,NULL,NULL,NULL,10.7,58.5,42.7,2.4,3.5,1.6,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",67,53,71,64,263,294,87,84,3,11,67,NULL,0.9,1.2,0.0,1.6,2.9,1.5,0.8,1.6
"CD_I993940","Corey Wagner",63,62,341300,63,"Full","D99","D126",22,14,0,NULL,"Mature age draftee found a home at half back in his second season, playing the last 10 games at an average of 63, a bit of upside there if he keeps the dashing role but still behind Ryan and Clark for distribution",NULL,116,143,109,NULL,66,91,70,91,-13,-10,99,20," 0 / 12"," 0 / 12"," 10 / 12"," 8 / 12"," 2 / 12",0,0,NULL,NULL,0,0,0,0,0,NULL,NULL,2,3,4,63,0,30,34,70,-7,67,-4,NULL,NULL,NULL,-7,73,NULL,NULL,0,57,NULL,32,321,NULL,NULL,NULL,238,NULL,201,93,NULL,NULL,0,72,NULL,59,-10,NULL,NULL,NULL,25,NULL,-6,15.9,81.9,20.1,1.8,1.7,2.1,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",125,112,70,73,310,195,90,93,-10,NULL,63,NULL,0.7,2.1,0.0,0.0,1.7,5.3,0.0,0.3
"CD_I1005330","Kade Chandler",63,70,340600,63,"Full","F86","F97",10,0,0,NULL,"Has become a regular for the Dees, but small forward role isn't conducive to scoring",NULL,18,20,73,NULL,91,51,70,91,-9,0,90,35," 0 / 23"," 0 / 23"," 22 / 23"," 13 / 23"," 0 / 23",0,0,NULL,NULL,0,0,NULL,0,0,NULL,NULL,0,0,NULL,63,0,63,0,64,-1,67,-4,NULL,NULL,NULL,0,63,6,7,0,60,NULL,NULL,426,463,409,NULL,218,NULL,NULL,87,37,10,0,75,NULL,NULL,0,-1,-53,NULL,NULL,NULL,NULL,12.4,70.2,34.0,1.9,4.1,0.8,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",95,70,63,63,311,304,79,87,0,57,63,NULL,0.9,1.0,0.0,0.8,2.9,1.5,0.8,1.6
"CD_I1027704","Joel Freijah",78,90,370400,69,"Low","D57","D45",7,17,0,"27 FEB UPDATE: Could not have been more impressive in the pre-season, albeit no Dale there. Such an awkward price and one I'd rather trade in to after a few weeks, but bumped him up again for draft.","13 games in his debut season as a wing/half back, moved well and could have a future, but scoring will be capped in the outside role, might get a slight boost with JJ missing to start the year - HB role looks locked and great in first game without Dale though",NULL,108,121,87,NULL,65,20,86,97,NULL,0,136,30," 1 / 13"," 1 / 13"," 12 / 13"," 9 / 13"," 1 / 13",0,0,0,0,0,0,0,0,8,0,0,2,2,8,69,0,65,4,73,-4,99,-30,73,-4,NULL,-3,69,NULL,NULL,NULL,NULL,NULL,NULL,371,NULL,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,15.8,76.0,31.3,1.8,1.3,5.3,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",39,86,72,NULL,242,NULL,90,NULL,NULL,NULL,69,NULL,0.2,5.3,0.0,0.1,1.7,5.3,0.0,0.3
"CD_I1013409","James Jordon",74,83,365700,68,"Low","F47/M111","F36/M118",10,12,0,"28 FEB UPDATE: Made the most of his extra midfield responsibilities with all the injuries in the pre-season, I'm not overreacting but he's worth watching in Round 0 given scoring at VFL level (120 in 2023). Maybe we were a year too early!","Moved to the Swans and landed in a pure defensive tagging role, so he didn't hit the scoring heights he did in VFL or when given CBAs at the Dees",NULL,110,136,52,NULL,86,110,29,96,-6,-7,114,21," 0 / 26"," 1 / 26"," 25 / 26"," 14 / 26"," 0 / 26",0,7,NULL,0,7,5,NULL,0,0,NULL,0,0,0,NULL,68,0,76,-8,61,7,52,16,57,11,NULL,1,75,75,68,0,0,NULL,NULL,310,177,208,NULL,NULL,NULL,NULL,107,98,105,0,0,NULL,NULL,-8,7,NULL,NULL,NULL,NULL,NULL,14.7,79.2,31.8,1.5,3.3,0.3,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",35,55,67,48,272,435,80,88,18,-26,67,NULL,1.3,1.7,0.0,0.3,2.9,1.5,0.8,1.6
"CD_I290085","Taylor Duryea",53,48,324300,60,"Overs","D129","D195",10,18,0,NULL,"Back playing most weeks after being in and out of the side in 2022, but playing in a far more defensive role than he did when he averaged 86",NULL,62,76,122,NULL,120,110,35,88,5,-25,93,30," 0 / 22"," 0 / 22"," 21 / 22"," 16 / 22"," 1 / 22",0,0,NULL,NULL,0,0,0,0,0,NULL,NULL,2,1,0,60,0,60,0,60,0,58,2,62,-2,NULL,-1,85,57,73,85,79,62,65,198,333,170,93,104,168,127,108,77,91,108,104,75,78,-25,-16,-12,7,17,-3,-6,14.5,80.9,25.8,1.6,2.2,4.6,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",195,127,61,51,352,416,76,65,9,-5,60,NULL,0.3,4.6,0.0,0.0,1.7,5.3,0.0,0.3
"CD_I294685","Zac Williams",64,68,366400,68,"Full","F79/D94","F110/D110",10,0,0,"Williams has been disappointing since his move to the Blues - for Carlton fans and SuperCoach coaches. He was a popular mid-priced pick in 2021 following a change of clubs for more midfield time after averaging 108 in the second half of 2019 in a midfield role. After a string of poor performances, he was banished from the midfield and played in defence. That defence role continued before he badly injured his calf, missing the majority of the season. He then did his ACL in the 2023 pre-season and missed the entire year. He entered 2024 as a bargain pick, however he again disappointed, averaging 72 in the first nine weeks and found himself injured at times also. He then moved to a small forward role in Round 10 and remained there for the rest of the season, averaging 60 in the role (66 excluding his injured game). He's expected to keep the forward role, so we finally have a pre-season where I won't be talking him up.","Injury prone speedster has always been on the SuperCoach radar after averaging 108 in the second half of 2019, but moved to a small forward role to finish 2024 and averaged 60 in that role",NULL,81,102,89,NULL,67,54,12,96,NULL,-34,98,0," 0 / 19"," 0 / 19"," 17 / 19"," 8 / 19"," 2 / 19",7,0,NULL,NULL,0,0,0,0,0,NULL,NULL,13,11,15,68,0,72,-4,60,8,79,-11,0,68,NULL,-2,102,77,85,85,102,94,0,92,158,97,91,28,37,NULL,134,107,115,114,134,124,0,-37,-7,-1,-16,8,6,NULL,12.9,76.6,36.9,1.6,2.3,2.8,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",106,107,70,0,295,NULL,90,0,-13,NULL,64,NULL,0.6,2.8,0.0,0.8,1.7,5.3,0.0,0.3
"CD_I1002227","Jack Higgins",65,70,381500,71,"Overs","F77","F98",10,26,0,NULL,"The junior stud with Rockliff-like NAB League numbers has been limited to a small forward role at AFL level (0% CBAs in last three seasons) and hard to see that changing",NULL,68,80,38,NULL,61,80,21,99,0,-7,111,26," 0 / 20"," 4 / 20"," 16 / 20"," 10 / 20"," 0 / 20",0,0,NULL,0,0,0,NULL,0,0,NULL,0,0,0,NULL,71,0,81,-10,59,12,61,10,NULL,NULL,NULL,0,78,62,76,78,66,75,NULL,274,288,145,134,173,106,NULL,104,84,93,95,81,104,NULL,-7,-14,-2,12,-9,NULL,NULL,12.2,69.4,43.9,1.6,2.5,1.8,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",95,37,71,66,221,270,85,84,5,4,71,NULL,0.5,1.4,0.0,1.8,2.9,1.5,0.8,1.6
"CD_I1002245","Noah Balta",62,80,334900,62,"Full","F90/D104","F46/D65",11,0,0,NULL,"Can play forward, back, and ruck and it looks like he's settled in the least scoring-friendly role, defence, out for the first month with suspension",NULL,0,0,116,NULL,131,135,68,90,-7,-12,128,26," 1 / 19"," 1 / 19"," 16 / 19"," 12 / 19"," 0 / 19",11,0,11,11,5,5,NULL,0,0,0,0,1,1,NULL,62,0,72,-10,51,11,49,13,NULL,NULL,NULL,0,74,61,66,67,47,0,NULL,313,295,218,194,292,NULL,NULL,83,76,83,71,67,0,NULL,-12,-5,-1,20,NULL,NULL,NULL,12.3,70.9,35.6,3.1,1.1,3.7,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",60,120,62,74,327,185,73,82,-12,14,62,NULL,0.5,3.7,0.1,0.6,1.7,5.3,0.0,0.3
"CD_I1011954","Nick Bryan",81,96,305200,57,"Unders","R19","R13",14,12,0,"A back up ruck to Draper who has impressed at reserves level. He won the VFL Best and Fairest for the Bombers in 2021 and averaged over 107 Fantasy points the last two VFL seasons, showing his potential. Draper has been the clear choice for number one ruck at Essendon, but some feel he's had his chance and Bryan playing the last four games of 2024 might be a sign of things to come. He's not an option for Classic but worth bumping up in Draft and hope he gets picked. 25 FEB UPDATE: 97 from 58% TOG in the pre-season game, Scott looks fixed on playing the two rucks but if he ever gets his chance solo, he's a genuine option in the ruck.","Been third in line behind Draper and Goldy but VFL numbers are impressive (116 AFL Fantasy in 2023, 107 2024), so he hopefully gets his chance",NULL,85,167,24,NULL,20,19,21,84,-27,-14,85,61," 0 / 5"," 0 / 5"," 5 / 5"," 3 / 5"," 0 / 5",56,60,NULL,NULL,69,72,NULL,0,0,NULL,NULL,0,0,NULL,71,-14,81,-24,68,-11,68,-11,NULL,NULL,NULL,-14,71,45,51,0,NULL,NULL,NULL,344,418,339,NULL,NULL,NULL,NULL,126,73,84,0,NULL,NULL,NULL,0,-6,NULL,NULL,NULL,NULL,NULL,12.2,72.8,43.4,1.2,3.0,6.2,18.5,63.3,67.2,4.3,5.0,8.9,"HO to Adv",11,21,71,66,221,267,102,126,4,21,71,NULL,3.0,0.8,6.2,0.0,5.8,3.3,8.9,0.4
"CD_I993902","Matt Flynn",86,89,261900,49,"Unders","R17","R17",12,14,0,"Flynn played 33 games in eight seasons at the Giants and never played more than 12 in a season. He's always competed for the ruck role, so moved to West Coast in 2024 in the hope to be their number 1. It didn't work out as he would've hoped, with a hamstring tendon in the pre-season and then an ankle injury meaning he only played the four games in 2024. He's now fit and ready for a proper crack at it. We've had a decent look at him in the number one ruck role when he's had the opportunity at the Giants and he's averaged around the 80-90 mark and 90 AFL Fantasy at VFL level. All he needs is 76 to make 150k this season, so it should be easy if...... he is their number one ruck. That's a big if as it sounds like he's been training in the B team for match sim. I wouldn't waste an R1 or R2 spot on it, but if he is named solo in Round 1 I think he'll take up my UTL spot.","A move to West Coast last season to have a proper run at number one ruck didn't work out with managing just the four games, he's fit now and might surprise a few - unless WC stick with Williams which is what it's looking like",NULL,98,119,25,NULL,22,NULL,17,76,-24,-39,81,42," 0 / 4"," 0 / 4"," 4 / 4"," 3 / 4"," 1 / 4",28,18,NULL,NULL,42,46,18,0,0,NULL,NULL,0,0,0,61,-12,71,-22,51,-2,NULL,NULL,NULL,NULL,NULL,-18,88,84,87,0,0,0,0,178,115,80,NULL,NULL,NULL,NULL,120,113,120,0,0,0,0,-27,-3,NULL,NULL,NULL,NULL,NULL,8.3,76.2,54.7,2.8,3.3,5.3,18.5,63.3,67.2,4.3,5.0,8.9,"HO to Adv",16,27,67,88,344,91,100,114,-27,4,61,NULL,1.5,1.5,5.3,0.3,5.8,3.3,8.9,0.4
"CD_I1015781","Charlie Comben",76,85,410400,76,"Full","D62","D54",11,0,0,NULL,"Was great in a key defender / intercept role last season and great to see him play regular games, role not conducive to scoring though													",NULL,75,82,64,NULL,81,117,64,104,34,0,129,18," 1 / 19"," 5 / 19"," 13 / 19"," 8 / 19"," 1 / 19",0,0,0,0,1,1,0,0,0,0,0,1,0,0,76,0,80,-4,74,2,56,20,NULL,NULL,NULL,-3,76,31,35,0,NULL,NULL,NULL,298,453,393,NULL,NULL,NULL,NULL,86,44,42,0,NULL,NULL,NULL,0,-4,NULL,NULL,NULL,NULL,NULL,13.4,82.3,40.5,1.9,1.5,7.0,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",53,64,79,45,187,449,86,62,31,14,76,NULL,0.2,7.0,0.0,0.2,1.7,5.3,0.0,0.3
"CD_I1009708","Jack Buckley",78,80,420300,78,"Full","D59","D66",11,0,0,NULL,"One of the best key backs in the comp, but far better in real life than in SuperCoach",NULL,46,53,56,NULL,91,59,53,106,7,-1,111,42," 0 / 23"," 4 / 23"," 16 / 23"," 9 / 23"," 0 / 23",0,0,NULL,0,0,0,NULL,0,0,NULL,0,0,1,NULL,78,0,80,-2,76,2,78,0,75,3,NULL,0,79,0,62,60,0,0,NULL,265,NULL,246,253,NULL,NULL,NULL,84,0,76,73,0,0,NULL,-1,NULL,3,NULL,NULL,NULL,NULL,13.9,82.5,36.7,1.7,2.0,6.9,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",60,58,78,79,173,150,82,84,-1,17,78,NULL,0.0,6.9,0.0,0.0,1.7,5.3,0.0,0.3
"CD_I1023708","Jaspa Fletcher",68,88,346300,64,"Fair","M135","M92",7,0,0,NULL,"Impressed in his first two seasons on a wing and now a regular at the Lions, some big wraps on him but going to be a slow burn unless he moves inside",NULL,77,103,96,NULL,106,98,96,92,-5,-1,90,32," 0 / 27"," 0 / 27"," 25 / 27"," 16 / 27"," 1 / 27",0,0,NULL,NULL,0,0,0,0,0,NULL,NULL,0,0,0,64,0,68,-4,61,3,64,0,67,-3,NULL,-2,65,NULL,NULL,NULL,NULL,NULL,NULL,413,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,14.6,79.2,32.5,1.6,1.9,1.5,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",71,96,66,55,290,379,88,82,10,NULL,65,NULL,1.5,2.4,0.0,0.2,6.2,2.9,0.0,0.8
"CD_I296355","Luke McDonald",68,73,357600,66,"Fair","D84","D90",18,10,0,NULL,"Former top 10 pick who in the back end of 2020 looked like bursting out (seven week stretch averaging 118), but been a role player ever since and bottomed out in 2024 with a 66 average",NULL,48,66,97,NULL,104,85,18,94,-9,-29,98,16," 0 / 22"," 0 / 22"," 20 / 22"," 10 / 22"," 0 / 22",0,0,NULL,NULL,0,0,NULL,6,0,NULL,NULL,4,4,NULL,66,0,66,0,67,-1,68,-2,NULL,NULL,NULL,0,95,89,68,95,60,67,84,129,89,200,60,217,143,49,105,100,90,105,69,80,103,-29,20,-27,35,-6,-17,20,14.0,83.8,27.9,1.7,2.3,4.5,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",89,99,66,78,273,153,80,90,-12,-11,66,NULL,0.3,4.5,0.0,0.0,1.7,5.3,0.0,0.3
"CD_I1005326","Jackson Mead",65,73,328900,61,"Fair","F73/M143","F89/M162",10,0,0,NULL,"Good scorer at SANFL level but stuck as a small forward in the AFL, despite seeing some CBAs in 2024 it didn't result in much of a scoring boost",NULL,60,79,85,NULL,83,105,98,89,1,3,105,10," 0 / 26"," 1 / 26"," 23 / 26"," 18 / 26"," 3 / 26",42,10,NULL,42,16,15,3,0,0,NULL,0,0,0,0,61,0,61,0,61,0,55,6,34,27,NULL,-1,58,48,0,0,NULL,NULL,NULL,482,401,NULL,NULL,NULL,NULL,NULL,81,71,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,14.0,68.6,34.0,2.2,3.0,0.2,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",82,98,62,40,374,475,81,70,18,-8,58,NULL,1.5,1.4,0.0,0.2,2.9,1.5,0.8,1.6
"CD_I997846","Conor McKenna",55,60,301700,56,"Full","D117","D129",10,14,0,NULL,"Been a decent running defender in the past, but with Zorko taking over, Wilmot coming through and Coleman returning, he's certainly going to take a backward seat",NULL,69,86,132,NULL,84,154,49,84,-9,-24,85,19," 0 / 18"," 0 / 18"," 18 / 18"," 14 / 18"," 5 / 18",0,0,NULL,NULL,0,0,0,44,9,NULL,NULL,23,21,6,56,0,68,-12,47,9,38,19,39,17,NULL,-3,80,NULL,NULL,61,80,74,66,252,NULL,NULL,237,95,110,120,93,NULL,NULL,73,93,88,84,-28,NULL,NULL,-19,6,9,12,13.0,70.5,29.0,2.2,0.6,3.1,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",127,153,59,64,441,295,84,78,-12,3,52,NULL,0.4,3.1,0.0,0.0,1.7,5.3,0.0,0.3
"CD_I1002404","Aaron Naughton",76,78,380300,71,"Fair","F40","F59",11,0,0,NULL,"Gun key forward but scoring will always be limited, even with JUH out for a bit",NULL,119,144,40,NULL,39,62,21,98,-3,-7,127,-3," 2 / 20"," 3 / 20"," 13 / 20"," 10 / 20"," 2 / 20",0,0,0,0,1,1,0,0,0,0,0,0,0,0,71,0,82,-11,54,17,64,7,44,27,NULL,-9,78,78,71,60,67,57,NULL,275,151,183,247,169,197,NULL,91,91,87,78,78,69,NULL,-9,7,12,-7,10,NULL,NULL,11.5,66.4,41.3,2.0,1.1,1.8,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",56,44,80,75,240,175,91,87,-6,-3,69,NULL,0.1,0.8,0.1,1.8,2.9,1.5,0.8,1.6
"CD_I1013268","Alex Davies",55,68,333200,62,"Overs","M178","M184",20,14,0,NULL,"Fell out of favour but hasn't shown much scoring even with CBAs",NULL,0,0,102,NULL,51,102,92,90,-7,-7,98,34," 0 / 7"," 0 / 7"," 5 / 7"," 3 / 7"," 1 / 7",43,48,NULL,NULL,52,59,48,0,0,NULL,NULL,0,0,0,69,-7,68,-6,70,-8,60,2,NULL,NULL,NULL,-13,69,48,62,NULL,NULL,NULL,NULL,375,399,247,NULL,NULL,NULL,NULL,118,77,95,NULL,NULL,NULL,NULL,0,-14,NULL,NULL,NULL,NULL,NULL,15.6,77.1,46.6,3.0,7.0,3.4,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",138,92,75,58,248,347,118,83,11,10,69,NULL,3.4,2.3,0.1,0.1,6.2,2.9,0.0,0.8
"CD_I1023025","Reuben Ginbey",74,93,373900,69,"Fair","M112","M75",5,0,0,"Ginbey was one of the few shining lights for West Coast in 2023. He was thrown in the deep end playing inside mid for a team who struggled most weeks, but it was a clear sign they have big wraps on the kid. He showed a great tackle ability (5.9 per game, in line with the top eight mids) and contested possession rate (46.4%, above that of the top eight mids), however struggled to win the ball outside the contest (13.7 disposals and 1.5 marks per game). However, he didn't come on as we all hoped in his second season and eventually moved to the backline to finish the season. While his scoring was limited (68 in the L5 when 0% CBAs), he did look a lot better. He will likely maintain that role for this season and I can see him improving a bit with confidence and natural progression, but as a mid-only he's certainly not one I'm considering starting.","Big bodied mid who didn't come on in his second season as we all hoped, moved to half back to finish the year and while scoring was still limited (70 post-bye when CBAs dropped), he certainly looked better",NULL,71,83,88,NULL,113,88,88,97,-7,0,103,30," 0 / 23"," 2 / 23"," 19 / 23"," 13 / 23"," 0 / 23",17,0,NULL,17,36,36,NULL,0,0,NULL,0,1,1,NULL,69,0,69,0,70,-1,68,1,NULL,NULL,NULL,0,69,NULL,NULL,NULL,NULL,NULL,NULL,366,NULL,NULL,NULL,NULL,NULL,NULL,91,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,15.7,74.3,43.0,2.3,3.6,2.0,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",60,88,69,63,238,300,85,91,6,NULL,69,NULL,2.0,3.3,0.0,0.0,6.2,2.9,0.0,0.8
"CD_I271129","Todd Goldstein",50,45,377200,70,"Overs","R35","R50",18,14,0,NULL,"Played more games than I thought he would at 35, but now it's Draper and/or Bryan time, so I doubt we see much of Goldy on-field",NULL,0,0,21,NULL,24,NULL,1,98,-22,-58,108,36," 0 / 14"," 1 / 14"," 11 / 14"," 6 / 14"," 0 / 14",89,54,NULL,89,63,54,NULL,0,0,NULL,0,0,0,NULL,70,0,71,-1,64,7,NULL,NULL,NULL,NULL,NULL,0,128,93,101,112,112,101,95,10,65,32,16,11,24,28,142,109,111,122,128,117,109,-58,-8,-11,0,11,6,-14,10.2,80.4,56.5,2.1,1.9,7.0,18.5,63.3,67.2,4.3,5.0,8.9,"HO to Adv",41,22,70,95,231,61,96,120,-25,2,70,NULL,2.9,1.1,7.0,0.1,5.8,3.3,8.9,0.4
"CD_I1008123","Jake Riccardi",55,60,309100,57,"Full","F125","F145",11,14,0,NULL,"A fringe KPP who has put up some big numbers in the VFL playing in defence, but largely used as a forward at AFL level and scoring is limited - suspended to start the season",NULL,0,0,102,NULL,94,171,43,85,-4,-13,99,3," 0 / 19"," 0 / 19"," 17 / 19"," 14 / 19"," 0 / 19",12,18,NULL,NULL,15,15,NULL,0,0,NULL,NULL,0,0,NULL,57,0,56,1,59,-2,23,34,NULL,NULL,NULL,0,70,59,42,70,NULL,NULL,NULL,361,309,377,179,NULL,NULL,NULL,80,71,50,80,NULL,NULL,NULL,-12,17,-27,NULL,NULL,NULL,NULL,10.8,68.7,39.0,2.5,1.4,1.4,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",137,100,57,52,378,409,78,72,5,-7,57,NULL,0.8,0.7,0.7,1.4,2.9,1.5,0.8,1.6
"CD_I291570","Nat Fyfe",55,60,372800,69,"Overs","M179","M204",18,14,6,NULL,"Six years of injury impacted seasons, so it was good to see him play 22 last season, showed signs of getting back (37 touches and 119 in R7) but by the end the game looked past him, pre-season knee surgery will put him back further",NULL,0,0,89,NULL,85,103,1,97,0,-55,119,17," 0 / 22"," 4 / 22"," 17 / 22"," 13 / 22"," 1 / 22",65,38,NULL,65,58,57,38,0,0,NULL,0,0,0,0,69,0,78,-9,59,10,60,9,NULL,NULL,NULL,-3,124,63,100,113,120,114,109,14,271,35,14,4,7,11,145,87,123,138,139,139,123,-55,-37,-13,-7,6,5,4,19.4,74.1,44.8,2.9,2.3,4.5,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",151,89,72,51,241,418,98,81,19,-13,69,NULL,4.5,2.2,0.0,0.2,6.2,2.9,0.0,0.8
"CD_I1006203","Chayce Jones",57,65,322000,60,"Full","M176","M189",10,7,0,NULL,"Drafted top 10 in 2018 as a midfielder, although limited to defence and the wing at AFL and scoring hasn’t been there consistently",NULL,0,0,107,NULL,129,116,83,88,-13,-14,110,27," 0 / 16"," 1 / 16"," 14 / 16"," 11 / 16"," 1 / 16",0,3,NULL,0,0,0,3,0,0,NULL,0,1,1,0,60,0,62,-2,44,16,44,16,NULL,NULL,NULL,-2,74,49,50,44,50,NULL,NULL,320,391,343,316,274,NULL,NULL,90,63,64,55,73,NULL,NULL,-14,-1,6,-6,NULL,NULL,NULL,14.4,63.7,37.0,2.6,2.8,1.8,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",144,112,62,74,357,193,74,90,-14,25,60,NULL,1.8,3.0,0.0,0.4,6.2,2.9,0.0,0.8
"CD_I1014026","Kai Lohmann",71,78,379800,70,"Fair","F53","F60",10,0,0,NULL,"Became one of the best young small forwards in the comp in 2024, but in the role he's not going to be a scorer",NULL,79,104,42,NULL,20,21,35,98,6,-2,128,17," 1 / 27"," 3 / 27"," 17 / 27"," 12 / 27"," 3 / 27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,66,4,74,-4,82,-12,79,-9,NULL,-8,72,38,NULL,NULL,NULL,NULL,NULL,335,445,NULL,NULL,NULL,NULL,NULL,98,87,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,11.6,72.1,45.3,1.9,3.0,1.3,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",56,35,78,30,215,505,98,76,42,-8,72,NULL,0.7,1.1,0.0,1.3,2.9,1.5,0.8,1.6
"CD_I1006127","Rhylee West",62,71,351000,65,"Full","F91","F95",10,14,0,NULL,"Found a spot as a defensive small forward, but I doubt we'll see him in a midfield role which is where he'd need to be to score",NULL,0,0,62,NULL,68,106,56,93,-5,-1,106,35," 0 / 21"," 1 / 21"," 19 / 21"," 13 / 21"," 1 / 21",0,0,NULL,0,4,4,0,0,0,NULL,0,0,0,0,65,0,67,-2,62,3,54,11,NULL,NULL,NULL,-2,66,66,8,58,59,NULL,NULL,400,242,408,266,223,NULL,NULL,85,85,13,73,78,NULL,NULL,-1,59,-50,-2,NULL,NULL,NULL,12.1,64.8,44.1,1.9,3.2,1.2,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",93,61,67,57,286,355,84,83,8,-9,65,NULL,1.2,1.4,0.0,1.2,2.9,1.5,0.8,1.6
"CD_I994077","Mabior Chol",60,60,341800,63,"Full","F103","F146",11,20,0,NULL,"Surprised plenty in his first season at the Hawks but as a key forward, his scoring is limited",NULL,44,53,71,NULL,126,49,50,91,9,-5,93,14," 0 / 23"," 0 / 23"," 21 / 23"," 16 / 23"," 0 / 23",16,7,NULL,NULL,14,12,NULL,0,0,NULL,NULL,0,0,NULL,63,0,64,-1,62,1,67,-4,29,35,NULL,3,68,68,68,60,58,0,0,384,227,205,243,227,NULL,NULL,103,84,103,93,97,0,0,-7,0,8,2,48,NULL,NULL,9.3,65.3,45.6,3.2,2.7,1.6,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",137,87,60,49,350,432,73,65,12,-19,60,NULL,0.7,0.7,0.4,1.6,2.9,1.5,0.8,1.6
