Player,Team,Position,Price,SeasonPriceChange,PriceChg,PricedAt,BreakEven,LastScore,LastTG,LastPPM,LastCBA,CBAchg,LastKI,KIchg,SeasAvg,SeasTG,SeasPPM,SeasCBA,SeasKI,Last3Score,Last3TG,Last3PPM,Last3CBA,Last3KI,OwnershipTotal,OwnershipTop1000,OwnershipTop100,OwnershipTop10,OwnershipTop1000Chg,OwnershipTop100Chg,OwnershipTop10Chg,WinAvg,LossAvg,HomeAvg,AwayAvg,OppLastScore,OppLast3Score,OppCareer,ReservesAvg,ReservesLast
Nate Caddy,ESS,FWD,264100,-15600,-6400,51.00963608,36,37,78,0.366336634,0,0,0,0,45.5,72.75,0.501471416,0,0,49,68.66666667,0.713592233,0,0,1.99566,0,0,0,0,0,0,61,30,55,36,46,46,46,0,0
Logan Morris,BRL,FWD,330700,41200,21200,63.87310357,30,93,80,0.894230769,0,0,0,0,70.6,74.4,0.740921184,0,0,77.66666667,71.66666667,1.08372093,0,0,0.472114,0,0,0,0,0,0,70.6,,67,73,42,42,42,0,0
Charlie Spargo,MEL,FWD,134000,-1800,-1800,25.8814511,36,46,73,0.484210526,0,0,0,0,25.66666667,55,0.243859649,0,0,25.66666667,55,0.466666667,0,0,0.545747,0.1,0,0,0.1,0,0,,25.66666667,46,15.5,56,59.33333333,64,0,0
Tom Brown,RIC,DEF,356100,54100,22900,68.77899057,39,106,89,0.972477064,0,0,17,-3,80.8,81.8,0.767881557,0,2.2,83.66666667,81.66666667,1.024489796,0,19,1.00974,0.1,0,0,0.1,0,0,84,80,86,73,,,,0,0
Hamish Davis,WCE,MID/FWD,113500,0,0,21.92197537,34,12,31,0.307692308,0,0,0,0,17,32,0.415750916,0,0,17,32,0.53125,0,0,0.544123,0.3,1,0,-0.1,1,0,,17,,17,,,,0,0
Oleg Markov,COL,DEF,253300,0,0,48.92366838,50,,,,0,0,0,0,,,,,,63.33333333,85.33333333,0.7421875,0,2.333333333,0.280453,0,0,0,0,0,0,,,,,57,40,48.33333333,0,0
Jake Melksham,MEL,FWD,261900,-12900,-12900,50.58471674,59,54,76,0.545454545,4,4,0,0,45,77,0.468199476,1.333333333,0,45,77,0.584415584,1.333333333,0,0.0508931,0,0,0,0,0,0,,45,46,43,51,44,45.125,0,0
Seamus Mitchell,HAW,DEF,202100,0,0,39.03463632,40,,,,0,0,0,0,,,,,,31,75,0.413333333,0,0,0.235516,0,0,0,0,0,0,,,,,39,39,39,0,0
Ben McKay,ESS,DEF,302400,-62600,-21300,58.40709561,84,58,98,0.453125,0,0,0,0,45.25,98.5,0.357562504,0,0,48.33333333,99.33333333,0.486577181,0,0,0.368704,0,0,0,0,0,0,48.5,42,43.5,47,55,79,65.4,0,0
Shane McAdam,MEL,FWD,158400,0,0,30.59419294,32,,,,0,0,0,0,,,,,,42,72.33333333,0.580645161,0,0,0.0395233,0,0,0,0,0,0,,,,,43,43.33333333,43.33333333,0,0
Josh Sinn,PTA,DEF,290300,60800,-900,56.07003921,81,39,70,0.410526316,0,0,14,-13,62.6,73.4,0.670484415,0,2.8,57.33333333,75.66666667,0.757709251,0,23,4.3362,0.9,0,0,0.1,-1,0,60.5,64,58,69.5,,,,0,0
Harrison Oliver,GWS,DEF,122500,0,0,23.66028179,24,,,,0,0,0,0,,,,,,,,,,,0.247968,0,0,0,0,0,0,,,,,,,,0,0
Josh Dolan,WBD,FWD,120600,7100,10700,23.29330599,2,44,68,0.494382022,0,0,0,0,26.6,58.2,0.421637881,0,0,30,53,0.566037736,0,0,1.77909,0.4,0,0,-0.8,-2,0,23,29,29,23,,,,0,0
Sam Davidson,WBD,FWD/MID,293200,179700,41100,56.63016016,60,61,68,0.685393258,0,0,0,0,71,77,0.722038027,0,0,81.33333333,77.66666667,1.0472103,0,0,66.3651,99.7,99,100,-0.1,-1,0,84,62.33333333,57.33333333,91.5,,,,0,0
Angus Clarke,ESS,DEF,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.201407,0,0,0,0,0,0,,,,,,,,0,0
Luamon Lual,ESS,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0736325,0,0,0,0,0,0,,,,,,,,0,0
Bo Allan,WCE,DEF/MID,136000,0,0,26.26774141,27,,,,0,0,0,0,,,,,,,,,,,17.1775,10,9,0,0.9,5,0,,,,,,,,0,0
Rob Monahan,CAR,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0238223,0,0,0,0,0,0,,,,,,,,0,0
Shadeau Brain,BRL,DEF,250300,0,0,48.34423291,50,,,,0,0,0,0,,,,,,62,77.66666667,0.798283262,0,0,0.132105,0,0,0,0,0,0,,,,,59,59,59,0,0
Sam Taylor,GWS,DEF,393900,9600,-6200,76.07987752,100,69,100,0.547619048,0,0,0,0,85.4,98.2,0.670416447,0,0,75,98,0.765306122,0,0,4.56467,0.1,0,0,-0.2,0,0,84.25,90,102.5,74,130,94,81.66666667,0,0
Jasper Scaife,HAW,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0947477,0,0,0,0,0,0,,,,,,,,0,0
Harrison Petty,MEL,FWD/DEF,265600,-13500,-9900,51.29935382,84,57,88,0.495652174,0,0,0,-8,55.2,92.4,0.46852783,0,0.2,47.33333333,89,0.531835206,0,2.666666667,0.231726,0,0,0,0,0,0,,55.2,70,33,109,60.33333333,53,0,0
Tyler Welsh,ADE,FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.326474,0,0,0,0,0,0,,,,,,,,0,0
Karl Gallagher,ADE,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0996205,0,0,0,0,0,0,,,,,,,,0,0
Darcy Craven,BRL,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0568486,0,0,0,0,0,0,,,,,,,,0,0
Will McLachlan,BRL,FWD,121400,1500,1500,23.44782211,60,5,21,0.185185185,0,0,0,0,25,35.33333333,0.417283951,0,0,25,35.33333333,0.70754717,0,0,0.262045,0.1,0,0,0.1,0,0,25,,62,6.5,,,,0,0
Ty Gallop,BRL,FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.480236,0,0,0,0,0,0,,,,,,,,0,0
Jack Delean,FRE,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0449375,0,0,0,0,0,0,,,,,,,,0,0
Jaren Carr,FRE,FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.0736325,0,0,0,0,0,0,,,,,,,,0,0
Charlie Nicholls,FRE,FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.0644285,0,0,0,0,0,0,,,,,,,,0,0
Charlie Ballard,GCS,DEF,343900,0,0,66.42261965,93,,,,0,0,0,0,48,45,0.827586207,0,0,58.66666667,77,0.761904762,0,0,0.0996205,0,0,0,0,0,0,48,,,48,59,96,78,0,0
Robbie Fox,SYD,DEF/FWD,266400,0,0,51.45386994,53,,,,0,0,0,0,,,,,,21.33333333,59,0.361581921,0,0,0.19112,0,0,0,0,0,0,,,,,45,58.66666667,58.5,0,0
Jacob Konstanty,NTH,FWD,192500,72600,19200,37.18044281,9,49,55,0.662162162,0,0,0,0,51.4,63.4,0.622868768,0,0,49,65,0.753846154,0,0,3.059,1.6,3,0,0.1,1,0,36,55.25,47.33333333,57.5,,,,0,0
Ryan Maric,WCE,MID/FWD,366000,142200,45700,70.69112763,47,84,80,0.84,0,0,53,-14,80,73.6,0.841100989,0,7,98.33333333,83.33333333,1.18,0,58.66666667,13.4585,48.5,67,60,14.7,35,40,,80,78,81.33333333,34,50.5,50.5,0,0
Vigo Visentini,ESS,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0828366,0,0,0,0,0,0,,,,,,,,0,0
Oliver Wiltshire,GEE,MID/FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.153221,0.1,0,0,0.1,0,0,,,,,,,,0,0
Jay Polkinghorne,GEE,FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.108825,0,0,0,0,0,0,,,,,,,,0,0
Bailey Macdonald,HAW,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,44.5,70.5,0.631205674,0,0,0.143475,0,0,0,0,0,0,,,,,,,,0,0
Keighton Matofai-Forbes,GEE,FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.0633456,0,0,0,0,0,0,,,,,,,,0,0
Jye Menzie,ESS,FWD,204800,22000,22000,39.55612824,-33,92,66,1.069767442,0,0,0,0,53,48.66666667,0.732335862,0,0,53,48.66666667,1.089041096,0,0,0.453706,0,0,0,0,0,0,77.5,4,33.5,92,3,39.66666667,39.66666667,0,0
Sean Lemmens,GCS,DEF,207500,0,0,40.07762017,41,,,,0,0,0,0,,,,,,55,80.66666667,0.681818182,0,0,0.125067,0,0,0,0,0,0,,,,,60,41.66666667,47,0,0
Anthony Scott,WBD,MID/FWD,138500,0,0,26.75060431,28,,,,0,0,0,0,,,,,,37.33333333,42.66666667,0.875,0,0,0.184081,0,0,0,0,0,0,,,,,38,28,28,0,0
Griffin Logue,NTH,DEF,261700,16500,16500,50.5460877,17,64,84,0.566371681,6,6,0,0,61.33333333,76.33333333,0.622818338,2,0,61.33333333,76.33333333,0.80349345,2,0,0.630208,0,0,0,0,0,0,,61.33333333,69.5,45,78,72.66666667,66.4,0,0
Callum M. Brown,GWS,FWD,292500,27600,20000,56.49495855,50,81,71,0.9,0,0,0,0,64.25,77.25,0.644942761,3,0,69.33333333,78,0.888888889,4,0,0.210611,0,0,0,0,0,0,64.25,,46.5,82,,,,0,0
Sam Day,BRL,FWD,271300,-31300,-16200,52.40028122,62,38,67,0.436781609,17,2,0,0,46.25,75,0.47438888,13.75,0,45,71.66666667,0.627906977,13.66666667,0,0.153762,0,0,0,0,0,0,46.25,,42.5,50,,,,0,0
Kynan Brown,MEL,MID,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,18,10,1.8,0,0,0.312938,0,0,0,0,0,0,,,,,,,,0,0
Will Lorenz,PTA,MID,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.329181,0,0,0,0,0,0,,,,,,,,0,0
Bodie Ryan,HAW,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0801295,0,0,0,0,0,0,,,,,,,,0,0
Noah Mraz,HAW,DEF,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.13373,0,0,0,0,0,0,,,,,,,,0,0
Matt Hill,HAW,DEF,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,0.865724,0.2,0,0,0.2,0,0,,,,,,,,0,0
Brayden George,NTH,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0308607,0,0,0,0,0,0,,,,,,,,0,0
Luke Lloyd,BRL,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0530587,0,0,0,0,0,0,,,,,,,,0,0
Luke Beecken,BRL,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.109907,0,0,0,0,0,0,,,,,,,,0,0
Billy Wilson,CAR,DEF/MID,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.295071,0,0,0,0,0,0,,,,,,,,0,0
Harry O'Farrell,CAR,DEF,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.202489,0,0,0,-0.1,0,0,,,,,,,,0,0
Liam O'Connell,STK,DEF,120700,800,0,23.3126205,27,,,,0,0,0,0,24.33333333,51.66666667,0.320871243,0,0,24.33333333,51.66666667,0.470967742,0,0,2.46886,2.2,0,0,0.5,-2,0,22.5,28,22.5,28,,,,0,0
Matt Duffy,CAR,DEF,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,0.777473,0,0,0,0,0,0,,,,,,,,0,0
Jordan Croft,WBD,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.163508,0,0,0,0,0,0,,,,,,,,0,0
Asher Eastham,GCS,FWD,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,1.4537,0.2,1,0,0.1,1,0,,,,,,,,0,0
Lachlan Gulbin,GCS,FWD,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,1.10882,0.2,1,0,-0.4,-1,-10,,,,,,,,0,0
Ned Bowman,SYD,FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.101786,0,0,0,0,0,0,,,,,,,,0,0
Joe Fonti,GWS,DEF,160600,0,0,31.01911229,32,,,,0,0,0,0,,,,,,29.33333333,58,0.505747126,0,0,0.0936649,0,0,0,0,0,0,,,,,,,,0,0
Laitham Vandermeer,WBD,FWD,275200,15600,0,53.15354733,101,,,,0,0,0,0,61.5,68,0.636191589,0,0,43.66666667,64.33333333,0.678756477,0,0,0.809958,0,0,0,-0.1,0,0,83.5,39.5,91.5,31.5,37,39.5,39.5,0,0
Lennox Hoffman,GEE,DEF,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.102328,0,0,0,0,0,0,,,,,,,,0,0
Cillian Burke,GEE,DEF,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,0.644826,0,0,0,0,0,0,,,,,,,,0,0
Darcy Gardiner,BRL,FWD,241100,0,0,46.56729746,48,,,,0,0,0,0,,,,,,48.66666667,63,0.772486772,0,0,0.0600971,0,0,0,0,0,0,,,,,64,62.66666667,55.55555556,0,0
Daniel Turner,MEL,FWD,234600,0,0,45.31185394,26,,,,0,0,0,0,57,75.5,0.613747954,0,0,55,77.33333333,0.711206897,0,0,0.12615,0,0,0,0,0,0,,57,,57,26,17.5,17.5,0,0
Toby Murray,ADE,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.111532,0,0,0,-0.1,0,0,,,,,,,,0,0
Caiden Cleary,SYD,FWD,124100,0,0,23.96931404,-73,81,77,0.835051546,9,2,0,0,73.5,78,0.761275773,8,0,60.66666667,82.33333333,0.736842105,9.333333333,0,0.941522,1.7,3,10,1.7,3,10,66,81,,73.5,,,,0,0
Lachie Jaques,WBD,DEF,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.146724,0,0,0,0,0,0,,,,,,,,0,0
Jack Payne,BRL,DEF,365400,27500,18400,70.57524053,40,86,94,0.699186992,0,0,0,0,73,93.8,0.602741681,0,0,83,92.33333333,0.898916968,0,0,0.368704,0,0,0,0,0,0,73,,70.5,74.66666667,28,32,35,0,0
Harry Lemmey,CAR,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0508931,0,0,0,0,0,0,,,,,,,,0,0
Oscar Ryan,ADE,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.144558,0,0,0,0,0,0,,,,,,,,0,0
Aidan Johnson,MEL,FWD,113500,0,0,21.92197537,-23,,,,0,0,0,0,45.5,73.5,0.489244851,11,0,45.5,73.5,0.619047619,11,0,2.58255,3.4,3,0,-2,-3,-10,,45.5,45.5,,,,,0,0
Lachie Jones,PTA,DEF,325700,38000,30200,62.90737778,40,73,85,0.640350877,0,0,0,0,65.75,71.5,0.676814913,0,0,81.66666667,78,1.047008547,0,0,0.507306,0,0,0,0,0,0,81.5,50,81.66666667,18,68,46.5,46.5,0,0
Luke Cleary,WBD,DEF,171600,0,0,33.14370902,17,61,84,0.559633028,0,0,0,0,43,78.5,0.407367534,0,0.5,45.33333333,79.33333333,0.571428571,0,7.333333333,1.31131,0.2,0,0,-0.2,0,0,25,61,43,,,,,0,0
Finnbar Maley,NTH,RUC/FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.439088,0.3,0,0,0.2,0,0,,,,,,,,0,0
Odin Jones,FRE,RUC,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0752568,0,0,0,0,0,0,,,,,,,,0,0
Lachlan Charleson,PTA,MID/FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.11857,0,0,0,0,0,0,,,,,,,,0,0
Tom Anastasopoulos,PTA,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0514345,0,0,0,0,0,0,,,,,,,,0,0
Joe Berry,PTA,FWD,158900,18400,-13700,30.69076552,57,4,25,0.121212121,0,0,0,0,33.2,57.2,0.437909091,0.6,0,24,45,0.533333333,0,0,10.4634,4.1,2,0,-2.7,-4,-20,30,35.33333333,31.33333333,36,,,,0,0
Jack Whitlock,PTA,FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.224687,0,0,0,0,0,0,,,,,,,,0,0
Jonty Faull,RIC,FWD,145000,0,0,28.00604783,49,11,78,0.114583333,0,0,0,0,11,78,0.114583333,0,0,11,78,0.141025641,0,0,0.163508,0,0,0,0,0,0,,11,11,,,,,0,0
Harry Armstrong,RIC,FWD,125900,12400,0,24.31697532,40,,,,0,0,0,0,30.5,67,0.311121035,0,0,28,67.33333333,0.415841584,0,0,4.72385,1.8,0,0,-0.5,0,0,38,28,38,23,,,,0,0
Jasper Alger,RIC,FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.156469,0,0,0,0,0,0,,,,,,,,0,0
Daniel Curtin,ADE,FWD/MID,274600,116000,19700,53.03766023,57,42,74,0.4375,0,0,0,0,61,74.8,0.615236917,0,0,65.66666667,76,0.864035088,0,0,6.60473,0.6,1,0,-0.2,0,-10,66,53.5,52.66666667,73.5,,,,0,0
Darcy Moore,COL,DEF,412300,9100,400,79.63374842,89,84,96,0.68852459,0,0,17,7,80.2,95.4,0.660919731,0,1.4,82.33333333,97.66666667,0.843003413,0,15.66666667,1.11802,0,0,0,0,0,0,83,69,80.66666667,79.5,82,68,69.5,0,0
Lance Collard,STK,FWD,187000,67100,21700,36.11814444,19,12,36,0.260869565,0,0,0,0,46.75,58,0.5892772,0,0,49.33333333,55,0.896969697,0,0,0.825659,0,0,0,-0.1,0,0,58.33333333,12,35.33333333,81,,,,0,0
Jy Farrar,GCS,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,35.33333333,54.66666667,0.646341463,0,5.666666667,0.0806709,0,0,0,0,0,0,,,,,,,,0,0
Ashton Moir,CAR,FWD,119900,0,0,23.15810438,49,,,,0,0,0,0,1,55,0.014705882,0,0,19.33333333,34,0.568627451,0,0,0.863558,0,0,0,0,0,0,,1,,1,,,,0,0
Maurice Rioli,RIC,FWD,294600,0,0,56.90056338,71,50,69,0.595238095,0,0,0,0,50,69,0.595238095,0,0,46,69,0.666666667,0,0,0.11857,0,0,0,0,0,0,,50,50,,55,42.33333333,42.33333333,0,0
Jed Bews,GEE,DEF,172200,0,0,33.25959611,34,,,,0,0,0,0,,,,,,45.66666667,71.66666667,0.637209302,0,0,0.322684,0,0,0,0,0,0,,,,,7,24,34.375,0,0
Sam Collins,GCS,DEF,389200,-36700,-21200,75.17209528,119,50,95,0.390625,0,0,9,9,67.5,94.25,0.555226894,0,0.25,65.66666667,96.33333333,0.6816609,0,3,0.177043,0,0,0,0,0,0,67.5,,64,68.66666667,40,81.66666667,75,0,0
Matthew Owies,WCE,FWD,253800,-34400,-14100,49.02024096,66,54,70,0.613636364,0,0,0,0,48.6,79.2,0.479566455,0,0,42.66666667,76,0.561403509,0,0,0.748778,0,0,0,0,0,0,,48.6,47,49.66666667,37,57.66666667,60,0,0
Matthew Jefferson,MEL,FWD,119900,0,0,23.15810438,31,,,,0,0,0,0,20.5,48.5,0.211340206,0,0,20.5,48.5,0.422680412,0,0,0.292364,0,0,0,0,0,0,,20.5,41,0,,,,0,0
Luker Kentfield,MEL,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.019491,0,0,0,0,0,0,,,,,,,,0,0
Brandon Zerk-Thatcher,PTA,DEF,345300,0,0,66.69302287,69,,,,0,0,0,0,,,,,,72.33333333,99.33333333,0.728187919,0,0,0.0806709,0,0,0,0,0,0,,,,,94,88.66666667,78.25,0,0
Riley Bice,SYD,DEF,286100,172600,82700,55.25882955,-42,89,83,0.847619048,0,0,33,8,90.25,69.75,1.093194785,0,2.5,103,82.66666667,1.245967742,0,25.33333333,59.5048,99.2,100,100,5.2,4,20,110,70.5,52,103,,,,0,0
Riak Andrew,SYD,DEF,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.151596,0,0,0,0,0,0,,,,,,,,0,0
Blake Leidler,SYD,DEF,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,0.72658,0,0,0,0,0,0,,,,,,,,0,0
Campbell Chesser,WCE,MID,239200,0,0,46.20032166,48,,,,0,0,0,0,,,,,,36.33333333,70.33333333,0.516587678,3,0,0.146182,0,0,0,0,0,0,,,,,46,47.66666667,47.66666667,0,0
Ben Miller,RIC,DEF,356200,-36100,-22600,68.79830508,90,44,94,0.379310345,0,0,8,8,70.2,94.8,0.571812482,0,2.2,58.33333333,94,0.620567376,0,7,0.460203,0,0,0,0,0,0,99,63,74,64.5,54,50.33333333,50.33333333,0,0
Harry Rowston,GWS,MID,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,16.33333333,37,0.441441441,8,0,0.203572,0,0,0,0,0,0,,,,,,,,0,0
Seth Campbell,RIC,FWD,309900,39200,-12100,59.85568429,92,26,88,0.23853211,0,0,0,0,64.4,81.6,0.616723924,0,0,55,81.33333333,0.676229508,0,0,0.414724,0,0,0,0,0,0,68,63.5,53.66666667,80.5,59,64.5,64.5,0,0
Anthony Caminiti,STK,FWD/DEF,345100,56600,4700,66.65439383,87,44,96,0.360655738,0,0,0,0,69.6,93.2,0.588227207,0,0,71.33333333,91.66666667,0.778181818,0,0,0.24093,0,0,0,0,0,0,82.66666667,50,72.33333333,65.5,34,53.5,53.5,0,0
Aaron Cadman,GWS,FWD,261200,4100,5900,50.44951512,41,60,59,0.810810811,0,0,0,0,49.2,75.4,0.548067669,0,0,55.33333333,67,0.825870647,0,0,0.625335,0,0,0,0,0,0,48.75,51,37.5,57,32,32,32,0,0
Luke Trainor,RIC,DEF,259500,146000,58100,50.12116836,-7,80,81,0.808080808,0,0,0,-10,65.2,81.8,0.622470219,0,0.8,84,83.33333333,1.008,0,7.666666667,57.3327,94.2,96,90,1.9,4,20,50,69,70.66666667,57,,,,0,0
Jacob Koschitzke,RIC,FWD,272500,0,0,52.6320554,54,,,,0,0,0,0,,,,,,36,82,0.43902439,11,0,0.0714669,0,0,0,0,0,0,,,,,31,29.66666667,42.33333333,0,0
Charlie West,COL,RUC/FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.884673,0.4,0,0,0.1,0,0,,,,,,,,0,0
Wil Parker,COL,DEF,181000,0,0,34.9592735,36,,,,0,0,0,0,,,,,,57,75.33333333,0.756637168,0,0,0.3059,0,0,0,0,0,0,,,,,28,28,28,0,0
Jacob Moss,PTA,DEF,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,0.568486,0.1,0,0,0,0,0,,,,,,,,0,0
Harvey Harrison,COL,FWD,251000,0,0,48.47943452,50,,,,0,0,0,0,,,,,,30,77.66666667,0.386266094,0,0,0.0292364,0,0,0,0,0,0,,,,,,,,0,0
Harry DeMattia,COL,MID,119900,0,0,23.15810438,,,,,0,0,0,0,,,,,,,,,,,0.180833,0,0,0,0,0,0,,,,,,,,0,0
Joel Cochran,COL,DEF,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.161883,0,0,0,0,0,0,,,,,,,,0,0
Malakai Champion,WCE,FWD,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,1.89604,0.5,0,0,-0.2,-1,0,,,,,,,,0,0
Jobe Shanahan,WCE,FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.419597,0,0,0,0,0,0,,,,,,,,0,0
Orazio Fantasia,CAR,FWD,215100,0,0,41.54552337,43,,,,0,0,0,0,,,,,,48,59.66666667,0.804469274,0,0,0.263669,0,0,0,0,0,0,,,,,18,,,0,0
Riley Hardeman,NTH,DEF,167200,0,0,32.29387033,58,16,25,0.470588235,0,0,0,0,21,28.5,0.568627451,0,0,29.33333333,46.66666667,0.628571429,0,0,0.193285,0,0,0,0,0,0,,21,21,,,,,0,0
Thomas Sims,RIC,RUC/FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,6.31345,1.1,0,0,-0.4,-1,0,,,,,,,,0,0
Liam Fawcett,RIC,FWD,119900,0,0,23.15810438,20,,,,0,0,0,0,30,70,0.32967033,3,0,30,70,0.428571429,3,0,0.151055,0,0,0,0,0,0,,30,,30,,,,0,0
Campbell Gray,RIC,DEF/FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.198158,0,0,0,0,0,0,,,,,,,,0,0
Steely Green,RIC,FWD,221500,38800,17800,42.78165237,19,47,85,0.451923077,0,0,0,0,44.6,81.2,0.42976087,0,0,54,82.66666667,0.653225806,0,0,0.316728,0,0,0,0,0,0,20,50.75,44.33333333,45,,,,0,0
Bailey Humphrey,GCS,FWD,347000,76600,25000,67.02136963,69,74,77,0.718446602,14,-16,0,0,88.25,80.75,0.842444514,29.25,0,83,79,1.050632911,28.33333333,0,19.5029,22.1,20,40,-1.7,-5,30,88.25,,64,96.33333333,37,24,24,0,0
Harvey Thomas,GWS,FWD,281400,0,0,54.35104731,34,82,80,0.82,0,0,0,0,82,80,0.82,0,0,40,60.66666667,0.659340659,0,0,0.048186,0,0,0,0,0,0,82,,,82,45,45,45,0,0
Aidan Corr,NTH,DEF,364500,17800,-1000,70.40140989,78,59,93,0.475806452,0,0,33,-11,75.2,91.2,0.637990199,0,3.4,72,91.66666667,0.785454545,0,34,0.353003,0,0,0,0,0,0,71,76.25,70.33333333,82.5,28,43.66666667,59.14285714,0,0
Sam De Koning,GEE,DEF/RUC,358400,-3500,-9000,69.22322443,65,57,87,0.504424779,0,-9,0,0,76.4,77.2,0.784021107,46.8,0,66.33333333,79.33333333,0.836134454,27.66666667,0,19.178,3.9,2,10,-4.2,1,10,86,62,100.5,60.33333333,125,80,80,0,0
Tyler Brockman,WCE,FWD,221400,-5400,0,42.76233786,54,,,,0,0,0,0,42.25,79.75,0.41106984,6.75,0,41.33333333,78.33333333,0.527659574,7,0,0.102869,0,0,0,0,0,0,,42.25,44,40.5,64,43,43,0,0
Tom McCartin,SYD,DEF/FWD,352700,11000,200,68.12229703,88,67,92,0.572649573,0,0,0,0,66.8,91,0.588234394,0,0,70.33333333,93.66666667,0.75088968,0,0,0.533836,0,0,0,-0.1,0,0,72,63.33333333,61.5,70.33333333,63,43,45.66666667,0,0
Archer Reid,WCE,RUC/FWD,219200,99300,40200,42.33741851,19,51,69,0.593023256,7,7,0,0,50.2,70.8,0.541953688,18.2,0,66,74,0.891891892,8.333333333,0,18.5067,9,8,10,-1.6,1,-10,,50.2,65,40.33333333,,,,0,0
Mykelti Lefau,RIC,FWD,292600,0,0,56.51427307,58,,,,0,0,0,0,,,,,,55.66666667,70.66666667,0.787735849,3.666666667,0,0.0649699,0,0,0,0,0,0,,,,,,,,0,0
Taj Woewodin,MEL,DEF,152600,0,0,29.47395103,20,,,,0,0,0,0,43,56,0.597222222,0,0,38,73.66666667,0.515837104,0,0,1.28857,0,0,0,0,0,0,,43,,43,19,19,19,0,0
